statute,description,subject_no,trr_id
10-8-526,CTA - ALCOHOL/DRUGS ON (98-126-1.4),19883265,3691089
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19883265,3691089
625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19883212,3691299
720 ILCS 570.0/401-C-1,PCS - MFG/DEL 1<15 GR HEROIN/ANALOG,19883212,3691299
720 ILCS 570.0/401-C-2,PCS - MFG/DEL1<15 GR COCAINE/ANLG,19883212,3691299
720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19883303,3691324
625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19883212,3691339
720 ILCS 570.0/401-C-1,PCS - MFG/DEL 1<15 GR HEROIN/ANALOG,19883212,3691339
720 ILCS 570.0/401-C-2,PCS - MFG/DEL1<15 GR COCAINE/ANLG,19883212,3691339
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19883274,3691381
720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19883274,3691381
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19883274,3691381
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19883274,3691625
720 ILCS 5.0/31-4.5-A,OBSTRUCTING IDENTIFICATION,19883274,3691625
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19883274,3691625
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19883304,3691667
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19883304,3691667
720 ILCS 5.0/24-1.6-A-1,AGG UUW/LOADED-NO FCCA-FOID,19883304,3691667
720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19883523,3698189
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19883523,3698189
720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19883523,3698836
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19883523,3698836
625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19883692,3701145
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19883692,3701145
9-76-160(A),DISPLAY ST REG-FRONT/REAR,19883692,3701145
625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19883692,3701485
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19883692,3701485
9-76-160(A),DISPLAY ST REG-FRONT/REAR,19883692,3701485
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19883902,3709855
625 ILCS 5.0/18B-103.1-A,DISOBEY POLICE OFFICER ORDER,19883902,3709855
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19883902,3709855
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19883902,3709855
720 ILCS 5.0/12-4-A,AGG BATT/HARM/POLICE/DOC/DHS,19883902,3709855
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19883902,3711039
625 ILCS 5.0/18B-103.1-A,DISOBEY POLICE OFFICER ORDER,19883902,3711039
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19883902,3711039
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19883902,3711039
720 ILCS 5.0/12-4-A,AGG BATT/HARM/POLICE/DOC/DHS,19883902,3711039
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19884008,3712612
720 ILCS 5.0/16-1-A-1,THEFT/UNAUTHORIZED CON/$500,19884008,3712612
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884008,3712612
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19884008,3712612
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19884008,3712671
720 ILCS 5.0/16-1-A-1,THEFT/UNAUTHORIZED CON/$500,19884008,3712671
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884008,3712671
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19884008,3712671
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19884008,3713176
720 ILCS 5.0/16-1-A-1,THEFT/UNAUTHORIZED CON/$500,19884008,3713176
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884008,3713176
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19884008,3713176
625 ILCS 5.0/11-402-A,LEAVING THE SCENE,19883444,3714706
625 ILCS 5.0/11-503-A-1,IVC - RECKLESS DRIVING,19883444,3714706
625 ILCS 5.0/4-103-A-1,RECEIVE/POSSESS/SELL  STOLEN VEHICLE,19883444,3714706
720 ILCS 5.0/12-2-C-1,AGG ASSAULT/USE DEADLY WEAPON,19883444,3714706
9-8-020(C)(1),DISOBEY RED CIRCULAR STEADY SIGNAL STOP,19883444,3714706
625 ILCS 5.0/3-707-A,OPERATE UNINSURED MTR VEHICLE,19884247,3715462
625 ILCS 5.0/6-303-A,DRIVING ON REVOKED LICENSE,19884247,3715462
625 ILCS 5.0/6-303-A,DRIVING RVK/SUSP DUI/SSS 2ND,19884247,3715462
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19884247,3715462
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19884247,3715462
9-12-070(A),SPEED LIMIT 30MPH STR/15MPH ALLEY,19884247,3715462
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19884505,3730100
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19884505,3730100
720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19884505,3730100
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884505,3730100
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884632,3731461
720 ILCS 5.0/24-1.6-A-1,AGG UUW/VEH/FIR LOADED/NO FOID,19884582,3731931
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884582,3731931
720 ILCS 5.0/24-1.6-A-1,AGG UUW/VEH/FIR LOADED/NO FOID,19884582,3732053
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884582,3732053
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19884627,3732562
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884627,3732562
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19884915,3745264
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19884915,3745264
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884915,3745264
720 ILCS 5.0/19-4-A-2,CRIM TRESPASS TO RESIDENCE - KNOW OF PERSONS PRESENT,19884973,3746620
720 ILCS 5.0/24-1.6-A-2,AGG UUW/PERSON/NO FOID/2+     ,19884973,3746620
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19884973,3746620
720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$500,19885105,3748778
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885105,3748778
720 ILCS 550.0/4-B,POSS CAN/>10-30 GRAMS/1ST,19885105,3748778
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19885105,3748778
4-144-190,REPLICA FIREARMS/PELLET GUNS,19885128,3748813
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885128,3748813
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19885121,3748933
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19885121,3748933
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19885121,3748933
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19885329,3759454
720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300/PRECONV,19885329,3759454
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885329,3759454
720 ILCS 5.0/12-2-B-7,AGG ASSAULT/STATE OF IL EMP,19885529,3763519
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885529,3763519
720 ILCS 5.0/12-2-B-7,AGG ASSAULT/STATE OF IL EMP,19885529,3763615
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885529,3763615
625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19885561,3764052
625 ILCS 5.0/11-502-A,IVC - TRANS/CARRY ALC LIQ/DRIVER,19885561,3764052
625 ILCS 5.0/3-707-A,OPERATE UNINSURED MTR VEHICLE,19885561,3764052
625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19885561,3764052
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19885561,3764052
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885561,3764052
720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19885561,3764052
720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/2+,19885561,3764052
9-40-130,OBSTRUCTION OF TRAFFIC BY MOTORIST,19885561,3764052
625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19885561,3764125
625 ILCS 5.0/11-502-A,IVC - TRANS/CARRY ALC LIQ/DRIVER,19885561,3764125
625 ILCS 5.0/3-707-A,OPERATE UNINSURED MTR VEHICLE,19885561,3764125
625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19885561,3764125
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19885561,3764125
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885561,3764125
720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19885561,3764125
720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/2+,19885561,3764125
9-40-130,OBSTRUCTION OF TRAFFIC BY MOTORIST,19885561,3764125
625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19885561,3764164
625 ILCS 5.0/11-502-A,IVC - TRANS/CARRY ALC LIQ/DRIVER,19885561,3764164
625 ILCS 5.0/3-707-A,OPERATE UNINSURED MTR VEHICLE,19885561,3764164
625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19885561,3764164
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19885561,3764164
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885561,3764164
720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19885561,3764164
720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/2+,19885561,3764164
9-40-130,OBSTRUCTION OF TRAFFIC BY MOTORIST,19885561,3764164
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19885752,3774708
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19885752,3774708
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885752,3774708
720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19885927,3776293
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885927,3776293
720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/1ST,19885927,3776293
720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19885927,3776905
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19885927,3776905
720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/1ST,19885927,3776905
720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19885980,3777364
625 ILCS 5.0/11-402-A,LEAVING THE SCENE,19886119,3778992
625 ILCS 5.0/11-501-A-2,IVC - DRIVING UNDER INFLUENCE OF ALCOHOL,19886119,3778992
625 ILCS 5.0/11-601-A,IVC - FAIL TO REDUCE SPEED,19886119,3778992
625 ILCS 5.0/3-707-A,OPERATE UNINSURED MTR VEHICLE,19886119,3778992
9-40-140,NEGLIGENT DRIVING,19886119,3778992
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19886091,3779055
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886091,3779055
720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19886091,3779055
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19886091,3779089
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886091,3779089
720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19886091,3779089
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886136,3779243
625 ILCS 5.0/3-707-A,OPERATE UNINSURED MTR VEHICLE,19886118,3779259
625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19886118,3779259
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886118,3779259
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886118,3779259
9-24-010(B),STOP AT STOP SIGN,19886118,3779259
9-40-090,DIMMING HEADLIGHTS REQUIRED ,19886118,3779259
9-8-020(C)(1),DISOBEY RED CIRCULAR STEADY SIGNAL STOP,19886118,3779259
10-8-515,SOLICITING UNLAWFUL BUSINESS,19886224,3782944
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19886224,3782944
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19886224,3782944
720 ILCS 570.0/401.5-A-5,PCS - MFG - POSSESS ANY SUBSTANCE W/INTENT,19886224,3782944
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19886224,3782944
10-8-515,SOLICITING UNLAWFUL BUSINESS,19886315,3784432
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886315,3784432
720 ILCS 550.0/5-C,CANNABIS - MFG/DEL - 10-30 GRMS,19886315,3784432
720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19886330,3784862
720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19886330,3784862
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886330,3784862
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19886330,3784862
720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19886330,3784865
720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19886330,3784865
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886330,3784865
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19886330,3784865
10-8-515,SOLICITING UNLAWFUL BUSINESS,19886315,3784980
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886315,3784980
720 ILCS 550.0/5-C,CANNABIS - MFG/DEL - 10-30 GRMS,19886315,3784980
10-8-515,SOLICITING UNLAWFUL BUSINESS,19886315,3785523
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886315,3785523
720 ILCS 550.0/5-C,CANNABIS - MFG/DEL - 10-30 GRMS,19886315,3785523
720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19886330,3785702
720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19886330,3785702
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886330,3785702
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19886330,3785702
720 ILCS 5.0/19-4-A-1,CRIM TRESPASS TO RESIDENCE,19886395,3785752
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886395,3785752
720 ILCS 5.0/19-4-A-1,CRIM TRESPASS TO RESIDENCE,19886395,3786182
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886395,3786182
720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$500,19886460,3786579
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886460,3786579
720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19886508,3787781
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886564,3787818
720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19886564,3787818
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886564,3787818
720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19886508,3787912
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19886625,3789343
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886625,3789343
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886625,3789343
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19886625,3789530
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886625,3789530
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886625,3789530
720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19886751,3793744
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886751,3793744
725 ILCS 225.0/13,FUGITIVE FROM JUSTICE - OUT OF STATE WARRANT,19886751,3793744
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886789,3795583
720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19886789,3795583
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19886929,3796599
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19886929,3796599
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19887203,3809101
720 ILCS 5.0/12-2-B-7,AGG ASSAULT/STATE OF IL EMP,19887203,3809101
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19887203,3809200
720 ILCS 5.0/12-2-B-7,AGG ASSAULT/STATE OF IL EMP,19887203,3809200
520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19887204,3809645
720 ILCS 5.0/12-2-B-7,AGG ASSAULT/STATE OF IL EMP,19887204,3809645
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19887204,3809645
720 ILCS 5.0/19-1-A,BURGLARY,19887409,3817433
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19887409,3817433
725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19887409,3817433
720 ILCS 5.0/12-2-B-4,AGG ASSAULT VOL/PRIV SEC OFF/UTIL,19887669,3824187
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19887669,3824187
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19887729,3824306
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19887729,3824306
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19887729,3824306
8-4-030,DRINKING ALCOHOL ON THE PUBLIC WAY,19887729,3824306
720 ILCS 5.0/12-2-A,AGGRAVATED ASSAULT/PUBLIC PROP,19887725,3825331
720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19887725,3825331
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19887725,3825331
4-108-070,SMOKING IN A FILLING STATION,19887807,3826417
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19887807,3826417
720 ILCS 600.0/3.5-A,PCS - DRUG PARAPHERNALIA - POSSESS,19887807,3826417
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19888127,3838430
720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19888127,3838430
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888127,3838430
8-4-030,DRINKING ALCOHOL ON THE PUBLIC WAY,19888127,3838430
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19888143,3838960
720 ILCS 5.0/12-5-A,RECKLESS CONDUCT,19888143,3838960
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888143,3838960
8-4-010(E),DISORDERLY CONDUCT - FAIL TO OBEY POLICE,19888143,3838960
9-80-180,OBSTRUCTION OF TRAFFIC BY NON-MOTORIST,19888143,3838960
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888379,3846535
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19888379,3846535
10-8-515,SOLICITING UNLAWFUL BUSINESS,19888451,3848172
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888451,3848172
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19888451,3848172
9-60-080,WALKING ALONG ROADWAYS,19888451,3848172
10-8-515,SOLICITING UNLAWFUL BUSINESS,19888451,3848553
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888451,3848553
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19888451,3848553
9-60-080,WALKING ALONG ROADWAYS,19888451,3848553
10-8-515,SOLICITING UNLAWFUL BUSINESS,19888451,3848639
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888451,3848639
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19888451,3848639
9-60-080,WALKING ALONG ROADWAYS,19888451,3848639
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19888595,3851861
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888595,3851861
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19888595,3852116
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888595,3852116
10-8-515,SOLICITING UNLAWFUL BUSINESS,19888596,3852219
625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19888684,3853078
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888684,3853078
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19888684,3853078
9-16-010(B),DISOBEY TURN SIGNAL INDICATOR,19888684,3853078
625 ILCS 5.0/6-112,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,19888684,3854063
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19888684,3854063
720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19888684,3854063
9-16-010(B),DISOBEY TURN SIGNAL INDICATOR,19888684,3854063
10-8-526,CTA - ALCOHOL/DRUGS ON (98-126-1.4),19888796,3854825
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19888796,3854825
8-4-030,DRINKING ALCOHOL ON THE PUBLIC WAY,19888796,3854825
2-84-300-A,RESISTING POLICE OFFICER OR AIDING ESCAPE,19888790,3855188
9-80-180,OBSTRUCTION OF TRAFFIC BY NON-MOTORIST,19888790,3855188
625 ILCS 5.0/11-204.1-A-3,IVC - AGG FLEEING/DAMAGE>$300 PROP,19888847,3856600
625 ILCS 5.0/11-903,IVC - FAIL TO STOP/SIGNAL CROSSWALK,19888847,3856600
625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19888847,3856600
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19888847,3856600
720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19888847,3856600
9-76-220(A),OBSTRUCTION DRIVER'S VIEW/TINTED WINDOWS,19888847,3856600
625 ILCS 5.0/11-204.1-A-3,IVC - AGG FLEEING/DAMAGE>$300 PROP,19888847,3856638
625 ILCS 5.0/11-903,IVC - FAIL TO STOP/SIGNAL CROSSWALK,19888847,3856638
625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19888847,3856638
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19888847,3856638
720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19888847,3856638
9-76-220(A),OBSTRUCTION DRIVER'S VIEW/TINTED WINDOWS,19888847,3856638
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19889050,3864878
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19889050,3865089
720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19889050,3866484
4-144-190,REPLICA FIREARMS/PELLET GUNS,19889286,3869428
720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19889286,3869428
720 ILCS 5.0/21-5-A,CRIM TRESPASS TO STATE LAND   ,19889286,3869428
720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19889286,3869428
